Class,Subclass_1,Subclass_2,Subclass_3,Subclass_4,KEGG
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16288
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16305
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16349
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16368
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16371
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C12641
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08723
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C12647
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08647
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08612
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C12095
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08620
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08604
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08639
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16306
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16292
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16299
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08642
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16293
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08641
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16315
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08640
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C12138
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16290
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16294
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16301
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16304
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16307
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16312
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16313
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16314
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16315
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16351
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16367
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16370
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08653
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16303
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08729
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16972
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08643
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08575
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C08728
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C12140
Lipids,Polyketides,Flavonoids,Anthocyanidins,none,C16296
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C06562
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C12127
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C09727
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C09728
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C12136
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C09735
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C09320
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C09617
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C11380
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C09970
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C05907
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C09736
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C05906
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C10332
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C09757
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C09505
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C09760
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C09646
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C09478
Lipids,Polyketides,Flavonoids,"Flavans, Flavanols and Leucoanthocyanidins",none,C09636
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C17639
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C10238
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C17640
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C09731
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C09972
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C10222
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C10223
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C10225
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C10227
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C10228
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C10231
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C10233
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C10234
Lipids,Polyketides,Flavonoids,Proanthocyanidins,none,C10239
Lipids,Polyketides,Flavonoids,Biflavonoids and polyflavonoids,none,C09758
Lipids,Polyketides,Flavonoids,Biflavonoids and polyflavonoids,none,C09761
Lipids,Polyketides,Flavonoids,Biflavonoids and polyflavonoids,none,C10048
Lipids,Polyketides,Flavonoids,Biflavonoids and polyflavonoids,none,C10057
Lipids,Polyketides,Flavonoids,Biflavonoids and polyflavonoids,none,C10179
Lipids,Polyketides,Flavonoids,Biflavonoids and polyflavonoids,none,C10182
Lipids,Polyketides,Flavonoids,Biflavonoids and polyflavonoids,none,C09763
Lipids,Polyketides,Flavonoids,Biflavonoids and polyflavonoids,none,C10017
Lipids,Polyketides,Flavonoids,Biflavonoids and polyflavonoids,none,C10018
Lipids,Polyketides,Flavonoids,Biflavonoids and polyflavonoids,none,C10034
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10524
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10216
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10509
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C16222
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C00858
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10208
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C12125
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10522
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10527
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C01562
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C17765
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C03662
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C02495
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10536
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C16195
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10199
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C14536
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10518
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10513
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10420
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C09126
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10542
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10511
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C06563
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C05376
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C12625
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C00814
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10519
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10510
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10520
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10486
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10498
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10203
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C12134
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C12135
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10521
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10201
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10533
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10467
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10471
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10534
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C17957
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C17958
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10418
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C00786
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C03567
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C02675
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10416
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C01590
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10530
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10207
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10204
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10415
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10419
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C10457
Lipids,Polyketides,Flavonoids,Isoflavonoids,none,C16188
Lipids,Polyketides,Flavonoids,Rotenoid flavonoids,none,C07593
Lipids,Polyketides,Flavonoids,Rotenoid flavonoids,none,C10506
Lipids,Polyketides,Flavonoids,Rotenoid flavonoids,none,C10512
Lipids,Polyketides,Flavonoids,Rotenoid flavonoids,none,C10532
Lipids,Polyketides,Flavonoids,Rotenoid flavonoids,none,C10537
Lipids,Polyketides,Flavonoids,Rotenoid flavonoids,none,C10535
Lipids,Polyketides,Flavonoids,Rotenoid flavonoids,none,C10525
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C15509
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C16223
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C16224
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C05230
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10514
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10503
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10538
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10502
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10508
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10531
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10461
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C01701
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10422
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C15511
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10206
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10516
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10198
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C01263
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10424
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10539
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C16230
Lipids,Polyketides,Flavonoids,Pterocarpans,none,C10200
Lipids,Polyketides,Flavonoids,Isoflavans,none,C14131
Lipids,Polyketides,Flavonoids,Isoflavans,none,C10421
Lipids,Polyketides,Flavonoids,Isoflavans,none,C10425
Lipids,Polyketides,Flavonoids,Isoflavans,none,C10515
Lipids,Polyketides,Flavonoids,Isoflavans,none,C10507
Lipids,Polyketides,Flavonoids,Isoflavans,none,C10526
Lipids,Polyketides,Flavonoids,Isoflavans,none,C10540
Lipids,Polyketides,Flavonoids,Isoflavans,none,C16986
Lipids,Polyketides,Flavonoids,Isoflavans,none,C10495
Lipids,Polyketides,Flavonoids,Isoflavans,none,C10202
Lipids,Polyketides,Flavonoids,Coumestan flavonoids,none,C10523
Lipids,Polyketides,Flavonoids,Coumestan flavonoids,none,C10529
Lipids,Polyketides,Flavonoids,Coumestan flavonoids,none,C10205
Lipids,Polyketides,Flavonoids,Coumestan flavonoids,none,C16968
Lipids,Polyketides,Flavonoids,Coumestan flavonoids,none,C10541
Lipids,Polyketides,Flavonoids,Neoflavonoids,none,C09158
Lipids,Polyketides,Flavonoids,Neoflavonoids,none,C09275
Lipids,Polyketides,Flavonoids,Neoflavonoids,none,C10414
Lipids,Polyketides,Flavonoids,Neoflavonoids,none,C10504
Lipids,Polyketides,Flavonoids,Neoflavonoids,none,C09920
Lipids,Polyketides,Flavonoids,Neoflavonoids,none,C09931
Lipids,Polyketides,Flavonoids,Neoflavonoids,none,C10344
Lipids,Polyketides,Flavonoids,Neoflavonoids,none,C10505
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10107
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10084
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C05903
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C00389
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C01477
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C01514
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C12123
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10047
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10121
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10594
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10601
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10028
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10029
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C11621
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C01460
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10181
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C12628
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10195
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10196
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10110
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C04024
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C08064
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C04608
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C01714
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10020
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C01470
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C01821
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10114
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10026
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10109
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C03870
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10102
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10098
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10188
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10103
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C03951
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C03515
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C12630
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C12632
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C04900
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C05990
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10038
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10192
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10193
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10106
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10079
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C17834
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C12629
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10046
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10187
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10025
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10023
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10024
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10609
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10058
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C17785
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C14472
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10104
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10033
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10040
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10072
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10119
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10032
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10186
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C17787
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10278
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10113
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10197
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10097
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10078
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10111
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10190
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C14476
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C15109
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10036
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10049
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C11581
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10045
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10044
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C12626
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C12249
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C12635
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C16911
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C17600
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C16981
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10602
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C17555
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10073
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C12667
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C01750
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C05623
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C12639
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C00616
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C01155
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C01156
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C03897
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C03898
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10175
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10194
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10120
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10108
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C12633
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C11620
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10115
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10105
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10022
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C17059
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10176
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10117
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10068
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10180
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10031
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10122
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10118
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10021
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C17788
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10116
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10030
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10027
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10185
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C10189
Lipids,Polyketides,Flavonoids,Flavones and Flavonols,none,C04109
Lipids,Polyketides,Flavonoids,Chalcones and dihydrochalcones,none,C08649
Lipids,Polyketides,Flavonoids,Chalcones and dihydrochalcones,none,C16978
Lipids,Polyketides,Flavonoids,Chalcones and dihydrochalcones,none,C08573
