KO_Class,KO_Subclass1,KO_Subclass2,KO_Number,,,,,,,,
Human Diseases,Drug resistance,01502 Vancomycin resistance [PATH:ko01502],K15739,,,,,,,,
Human Diseases,Drug resistance,01502 Vancomycin resistance [PATH:ko01502],K01929,,,,,,,,
Human Diseases,Drug resistance,01502 Vancomycin resistance [PATH:ko01502],K01000,,,,,,,,
Human Diseases,Drug resistance,01502 Vancomycin resistance [PATH:ko01502],K02563,,,,,,,,
Human Diseases,Drug resistance,01502 Vancomycin resistance [PATH:ko01502],K18866,,,,,,,,
Human Diseases,Drug resistance,01502 Vancomycin resistance [PATH:ko01502],K18856,,,,,,,,
Human Diseases,Drug resistance,01502 Vancomycin resistance [PATH:ko01502],K18354,,,,,,,,
Human Diseases,Drug resistance,01502 Vancomycin resistance [PATH:ko01502],K07260,,,,,,,,
Human Diseases,Drug resistance,01502 Vancomycin resistance [PATH:ko01502],K18348,,,,,,,,
Human Diseases,Drug resistance,01502 Vancomycin resistance [PATH:ko01502],K18353,,,,,,,,
Human Diseases,Drug resistance,01502 Vancomycin resistance [PATH:ko01502],K18346,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K07637,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K07660,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K18514,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K12975,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K12973,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K18072,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K18073,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K07806,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K10012,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K10011,,decarboxylating),[EC:2.1.2.13,1.1.1.305],,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K13014,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K07264,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K12962,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K12963,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K19238,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K07643,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K07771,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K03760,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K19239,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K19226,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K19227,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K19228,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K19229,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K19230,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K01399,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K01406,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K08477,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K08589,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K06079,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K07640,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K07662,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K01448,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K19236,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K04771,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K03673,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K03767,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K13632,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K03585,,efflux,system,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K18138,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K12340,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K00677,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K19077,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K19078,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K03367,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K03739,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K14188,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K03740,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K14205,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K19079,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K19080,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K14198,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K19240,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K01364,,,,,,,,
Human Diseases,Drug resistance,01503 Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],K01401,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04357,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K08774,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04361,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05083,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05455,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05456,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05084,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05460,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05099,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05459,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05087,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05448,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05098,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04359,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K17386,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05450,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04363,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05089,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K18497,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05093,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05094,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05464,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05115,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05405,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05055,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K11217,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04447,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04692,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05704,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K09593,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K00922,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K02649,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K01110,,3.1.3.67],,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04456,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K07203,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04688,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K02991,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K07205,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K03259,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K02158,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K03083,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K09408,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K16341,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K01116,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K05859,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K02677,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K19662,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K19663,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K06279,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K17447,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K17448,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K17449,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04364,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K03099,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K02833,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K07827,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K07828,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K08845,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04365,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04366,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04368,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04369,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04371,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K08052,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K02159,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K04570,,,,,,,,
Human Diseases,Drug resistance,01521 EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],K02161,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K17712,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K05664,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K08550,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K08551,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K11256,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K15144,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K05931,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04379,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04448,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04684,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04650,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04246,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04632,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K05704,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K01398,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K01403,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K08523,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K08041,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K08042,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K08043,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K08044,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K08045,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K08046,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K08047,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K08048,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K08049,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04345,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04361,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K05083,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K05459,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K05087,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K06279,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K17447,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K17448,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K17449,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04364,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K03099,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K02833,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K07827,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K07828,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K08845,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04365,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04366,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04368,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04369,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K04371,,,,,,,,
Human Diseases,Drug resistance,01522 Endocrine resistance [PATH:ko01522],K00922,,,,,,,,
